Fundo,Modulo,Anio,Semana_de_cosecha,Velocidad,Etapa,Resultado,Temperatura_minima,Temperatura_maxima,Humedad_relativa,Radiacion_solar_maxima,Radiacion_solar
Arato,5,2022,26,39,Terminado(PT=125),173,11.3,22.3,86.5,705,4816
Arato,5,2022,26,50,Campo(C=8),7,12.1,19,91.33,294,1773
Arato,5,2022,26,50,Recepcion(R=30),55,12.1,19,91.33,294,1773
Arato,5,2022,26,50,Terminado(PT=125),221,12.1,19,91.33,294,1773
Arato,5,2022,26,62,Campo(C=8),9,11.65,22.75,85.67,700,4638
Arato,5,2022,26,62,Recepcion(R=30),28,11.65,22.75,85.67,700,4638
Arato,5,2022,26,62,Terminado(PT=125),222,11.65,22.75,85.67,700,4638
Arato,5,2022,28,24,Campo(C=8),6,12.4,23.4,85.04,758,4734
Arato,5,2022,28,24,Recepcion(R=30),23,12.4,23.4,85.04,758,4734
Arato,5,2022,28,24,Terminado(PT=125),147,12.4,23.4,85.04,758,4734
Arato,5,2022,29,22,Campo(C=8),3,11.5,22.2,88.5,707,4309
Arato,5,2022,29,22,Recepcion(R=30),57,11.5,22.2,88.5,707,4309
Arato,5,2022,29,22,Terminado(PT=125),138,11.5,22.2,88.5,707,4309
Arato,5,2022,29,25,Campo(C=8),10,11.4,20.6,89.88,701,4239
Arato,5,2022,29,25,Recepcion(R=30),46,11.4,20.6,89.88,701,4239
Arato,5,2022,29,25,Terminado(PT=125),136,11.4,20.6,89.88,701,4239
Arato,5,2022,30,29,Campo(C=8),6,11.7,22.1,88.33,737,3486
Arato,5,2022,30,29,Recepcion(R=30),27,11.7,22.1,88.33,737,3486
Arato,5,2022,30,29,Terminado(PT=125),143,11.7,22.1,88.33,737,3486
Arato,5,2022,30,33,Campo(C=8),6,12.8,20.6,89.88,716,3442
Arato,5,2022,30,33,Recepcion(R=30),49,12.8,20.6,89.88,716,3442
Arato,5,2022,30,33,Terminado(PT=125),134,12.8,20.6,89.88,716,3442
Arato,5,2022,30,35,Campo(C=8),4,12.3,22.8,88.17,703,4671
Arato,5,2022,30,35,Recepcion(R=30),31,12.3,22.8,88.17,703,4671
Arato,5,2022,30,35,Terminado(PT=125),136,12.3,22.8,88.17,703,4671
Arato,5,2022,30,37,Campo(C=8),2,13.7,23.3,88.67,689,3397
Arato,5,2022,30,37,Recepcion(R=30),28,13.7,23.3,88.67,689,3397
Arato,5,2022,30,37,Terminado(PT=125),131,13.7,23.3,88.67,689,3397
Arato,5,2022,30,38,Campo(C=8),10,11.4,22.2,85.75,724,4941
Arato,5,2022,30,38,Recepcion(R=30),22,11.4,22.2,85.75,724,4941
Arato,5,2022,30,38,Terminado(PT=125),128,11.4,22.2,85.75,724,4941
Arato,5,2022,31,34,Campo(C=8),5,11.2,22.3,87.25,721,4941
Arato,5,2022,31,34,Recepcion(R=30),15,11.2,22.3,87.25,721,4941
Arato,5,2022,31,34,Terminado(PT=125),90,11.2,22.3,87.25,721,4941
Arato,5,2022,31,41,Campo(C=8),2,13.3,22.8,87.29,712,4717
Arato,5,2022,31,41,Recepcion(R=30),38,13.3,22.8,87.29,712,4717
Arato,5,2022,31,41,Terminado(PT=125),137,13.3,22.8,87.29,712,4717
Arato,5,2022,34,42,Recepcion(R=30),29,12.6,22.6,88.33,772,4704
Arato,5,2022,34,42,Terminado(PT=125),157,12.6,22.6,88.33,772,4704
Arato,6,2021,21,40,Campo(C=8),7,16.9,19.4,95.38,190,1069
Arato,6,2021,21,40,Recepcion(R=30),28,16.9,19.4,95.38,190,1069
Arato,6,2021,21,40,Terminado(PT=125),193,16.9,19.4,95.38,190,1069
Arato,6,2021,22,40,Campo(C=8),17,16.5,21.18,89.05,472,2383
Arato,6,2021,22,40,Recepcion(R=30),25,16.5,21.18,89.05,472,2383
Arato,6,2021,22,40,Terminado(PT=125),155,16.5,21.18,89.05,472,2383
Arato,6,2021,25,37,Campo(C=8),42,15.7,23.2,87.25,698,3203
Arato,6,2021,25,37,Recepcion(R=30),25,15.7,23.2,87.25,698,3203
Arato,6,2021,25,37,Terminado(PT=125),148,15.7,23.2,87.25,698,3203
Arato,6,2021,28,30,Campo(C=8),15,15.8,19.3,90.71,172,1210
Arato,6,2021,28,30,Recepcion(R=30),28,15.8,19.3,90.71,172,1210
Arato,6,2021,28,30,Terminado(PT=125),54,15.8,19.3,90.71,172,1210
Arato,6,2021,30,35,Campo(C=8),18,15.8,18.7,90.54,177,1151
Arato,6,2021,30,35,Recepcion(R=30),16,15.8,18.7,90.54,177,1151
Arato,6,2021,30,35,Terminado(PT=125),149,15.8,18.7,90.54,177,1151
Arato,6,2021,30,40,Campo(C=8),14,16.2,23.8,87.83,716,3308
Arato,6,2021,30,40,Recepcion(R=30),30,16.2,23.8,87.83,716,3308
Arato,6,2021,30,40,Terminado(PT=125),179,16.2,23.8,87.83,716,3308
Arato,6,2021,31,40,Campo(C=8),22,12.9,22.75,85.96,695,3294
Arato,6,2021,31,40,Recepcion(R=30),28,12.9,22.75,85.96,695,3294
Arato,6,2021,31,40,Terminado(PT=125),174,12.9,22.75,85.96,695,3294
Arato,6,2021,31,42,Campo(C=8),29,13.4,24,84.75,737,4604
Arato,6,2021,31,42,Recepcion(R=30),26,13.4,24,84.75,737,4604
Arato,6,2021,31,42,Terminado(PT=125),230,13.4,24,84.75,737,4604
Arato,6,2021,32,40,Campo(C=8),23,14.25,23.35,84.38,874,5349
Arato,6,2021,32,40,Recepcion(R=30),32,14.25,23.35,84.38,874,5349
Arato,6,2021,32,40,Terminado(PT=125),94,14.23,23.33,84.38,874,5336
Arato,6,2021,32,42,Campo(C=8),25,13.2,23.8,84.85,869,5661
Arato,6,2021,32,42,Recepcion(R=30),29,13.2,23.8,84.85,869,5661
Arato,6,2021,32,42,Terminado(PT=125),153,13.2,23.8,84.85,869,5661
Arato,6,2021,33,38,Campo(C=8),30,13.75,23.55,86.11,861,5255
Arato,6,2021,33,38,Recepcion(R=30),36,13.75,23.55,86.11,861,5255
Arato,6,2021,33,38,Terminado(PT=125),111,13.75,23.54,86.1,861,5256
Arato,6,2021,33,39,Campo(C=8),28,13.3,23.9,85.38,857,5253
Arato,6,2021,33,39,Recepcion(R=30),29,13.3,23.9,85.38,857,5253
Arato,6,2021,33,39,Terminado(PT=125),92,13.3,23.9,85.38,857,5253
Arato,6,2022,21,28,Campo(C=8),5,11.55,21.77,86.21,734,4822
Arato,6,2022,21,28,Recepcion(R=30),14,11.55,21.77,86.21,734,4822
Arato,6,2022,21,28,Terminado(PT=125),261,11.55,21.77,86.21,734,4822
Arato,6,2022,21,43,Campo(C=8),3,12.66,23.14,84.23,760,4514
Arato,6,2022,21,43,Recepcion(R=30),25,12.66,23.14,84.23,760,4514
Arato,6,2022,21,43,Terminado(PT=125),122,12.66,23.14,84.23,760,4514
Arato,6,2022,28,39,Campo(C=8),5,11.2,20.7,90.04,675,3409
Arato,6,2022,28,39,Recepcion(R=30),19,11.2,20.7,90.04,675,3409
Arato,6,2022,28,39,Terminado(PT=125),119,11.2,20.7,90.04,675,3409
Arato,6,2022,28,54,Campo(C=8),6,12.4,17.5,91.33,239,1602
Arato,6,2022,28,54,Recepcion(R=30),10,12.4,17.5,91.33,239,1602
Arato,6,2022,28,54,Terminado(PT=125),105,12.4,17.5,91.33,239,1602
Arato,6,2022,29,40,Campo(C=8),7,11.9,22.7,85.42,538,3260
Arato,6,2022,29,40,Recepcion(R=30),33,11.9,22.7,85.42,538,3260
Arato,6,2022,29,40,Terminado(PT=125),158,11.9,22.7,85.42,538,3260
Arato,6,2022,29,46,Campo(C=8),7,12.3,20.7,90.29,708,4069
Arato,6,2022,29,46,Recepcion(R=30),103,12.3,20.7,90.29,708,4069
Arato,6,2022,29,46,Terminado(PT=125),158,12.3,20.7,90.29,708,4069
Arato,6,2022,31,49,Campo(C=8),8,13.1,22.9,85.96,594,4097
Arato,6,2022,31,49,Recepcion(R=30),28,13.1,22.9,85.96,594,4097
Arato,6,2022,31,49,Terminado(PT=125),128,13.1,22.9,85.96,594,4097
Arato,6,2022,32,35,Campo(C=8),6,12.4,21.8,86.58,766,4241
Arato,6,2022,32,35,Recepcion(R=30),26,12.4,21.8,86.58,766,4241
Arato,6,2022,32,35,Terminado(PT=125),78,12.4,21.8,86.58,766,4241
Arato,6,2022,33,36,Campo(C=8),5,12.3,21.9,88,763,4835
Arato,6,2022,33,36,Recepcion(R=30),40,12.3,21.9,88,763,4835
Arato,6,2022,33,36,Terminado(PT=125),147,12.3,21.9,88,763,4835
Arato,6,2022,33,40,Campo(C=8),2,13.1,24.3,84.79,765,5114
Arato,6,2022,33,40,Recepcion(R=30),23,13.1,24.3,84.79,765,5114
Arato,6,2022,33,40,Terminado(PT=125),168,13.1,24.3,84.79,765,5114
Arato,6,2022,34,25,Campo(C=8),9,12.8,21.7,88.13,771,4180
Arato,6,2022,34,25,Recepcion(R=30),35,12.8,21.7,88.13,771,4180
Arato,6,2022,34,25,Terminado(PT=125),161,12.8,21.7,88.13,771,4180
Arato,6,2022,34,31,Recepcion(R=30),44,12.6,22.6,88.33,772,4704
Arato,6,2022,34,31,Terminado(PT=125),142,12.6,22.6,88.33,772,4704
Arato,6,2022,34,42,Campo(C=8),9,13.3,21.1,89.96,722,3590
Arato,6,2022,34,42,Recepcion(R=30),50,13.3,21.1,89.96,722,3590
Arato,6,2022,34,42,Terminado(PT=125),172,13.3,21.1,89.96,722,3590
Arato,6,2022,34,44,Campo(C=8),8,12.87,21.54,86.4,760,5056
Arato,6,2022,34,44,Recepcion(R=30),33,12.7,21.65,86.42,763,5046
Arato,6,2022,34,44,Terminado(PT=125),130,12.7,21.65,86.42,763,5046
Arato,6,2022,34,55,Campo(C=8),10,11.8,23.7,86.92,765,5155
Arato,6,2022,34,55,Recepcion(R=30),24,11.8,23.7,86.92,765,5155
Arato,6,2022,34,55,Terminado(PT=125),141,11.8,23.7,86.92,765,5155
Arato,7,2021,21,35,Campo(C=8),17,15.3,25.1,85.67,787,4314
Arato,7,2021,21,35,Recepcion(R=30),40,15.3,25.1,85.67,787,4314
Arato,7,2021,21,35,Terminado(PT=125),151,15.3,25.1,85.67,787,4314
Arato,7,2021,22,40,Campo(C=8),15,16.38,21.9,88.19,598,2928
Arato,7,2021,22,40,Recepcion(R=30),21,16.37,21.5,88.72,547,2681
Arato,7,2021,22,40,Terminado(PT=125),145,16.37,21.5,88.72,547,2681
Arato,7,2021,23,35,Campo(C=8),17,16.6,25.7,86.5,709,3474
Arato,7,2021,23,35,Recepcion(R=30),28,16.6,25.7,86.5,709,3474
Arato,7,2021,23,35,Terminado(PT=125),155,16.6,25.7,86.5,709,3474
Arato,7,2021,23,40,Campo(C=8),26,16.6,22.9,87.71,674,2703
Arato,7,2021,23,40,Recepcion(R=30),18,16.6,22.9,87.71,674,2703
Arato,7,2021,23,40,Terminado(PT=125),143,16.6,22.9,87.71,674,2703
Arato,7,2021,24,35,Campo(C=8),32,16.7,18.6,93.04,151,916
Arato,7,2021,24,35,Recepcion(R=30),22,16.7,18.6,93.04,151,916
Arato,7,2021,24,35,Terminado(PT=125),86,16.7,18.6,93.04,151,916
Arato,7,2021,24,40,Campo(C=8),33,16.2,18.5,92.79,106,874
Arato,7,2021,24,40,Recepcion(R=30),29,16.2,18.5,92.79,106,874
Arato,7,2021,24,40,Terminado(PT=125),105,16.2,18.5,92.79,106,874
Arato,7,2021,27,37,Campo(C=8),26,14.4,21.8,87,780,3232
Arato,7,2021,27,37,Recepcion(R=30),23,14.4,21.8,87,780,3232
Arato,7,2021,27,37,Terminado(PT=125),74,14.4,21.8,87,780,3232
Arato,7,2021,28,37,Campo(C=8),32,16.3,22.9,87.13,860,2622
Arato,7,2021,28,37,Recepcion(R=30),16,16.3,22.9,87.13,860,2622
Arato,7,2021,28,37,Terminado(PT=125),75,16.3,22.9,87.13,860,2622
Arato,7,2021,30,36,Campo(C=8),23,14.3,22.7,88.42,766,3777
Arato,7,2021,30,36,Recepcion(R=30),51,14.3,22.7,88.42,766,3777
Arato,7,2021,30,36,Terminado(PT=125),131,14.3,22.7,88.42,766,3777
Arato,7,2021,31,27,Campo(C=8),22,14.6,20.9,84.46,825,4271
Arato,7,2021,31,27,Recepcion(R=30),92,14.6,20.9,84.46,825,4271
Arato,7,2021,31,27,Terminado(PT=125),162,14.6,20.9,84.46,825,4271
Arato,7,2021,31,35,Campo(C=8),28,13.9,21.9,87.38,675,3318
Arato,7,2021,31,35,Recepcion(R=30),36,13.9,21.9,87.38,675,3318
Arato,7,2021,31,35,Terminado(PT=125),143,13.9,21.9,87.38,675,3318
Arato,7,2021,31,39,Campo(C=8),20,13.7,20.8,86.75,802,3996
Arato,7,2021,31,39,Recepcion(R=30),18,13.7,20.8,86.75,802,3996
Arato,7,2021,31,39,Terminado(PT=125),126,13.7,20.8,86.75,802,3996
Arato,7,2021,31,41,Campo(C=8),29,13.7,23.3,85.25,730,3410
Arato,7,2021,31,41,Recepcion(R=30),21,13.7,23.3,85.25,730,3410
Arato,7,2021,31,41,Terminado(PT=125),194,13.7,23.3,85.25,730,3410
Arato,7,2021,32,38,Campo(C=8),18,11.8,22.3,85.88,930,4891
Arato,7,2021,32,38,Recepcion(R=30),31,11.8,22.3,85.88,930,4891
Arato,7,2021,32,38,Terminado(PT=125),168,11.8,22.3,85.88,930,4891
Arato,7,2021,32,41,Campo(C=8),19,13,23,85.88,826,4408
Arato,7,2021,32,41,Recepcion(R=30),25,13,23,85.88,826,4408
Arato,7,2021,32,41,Terminado(PT=125),101,13,23,85.88,826,4408
Arato,7,2022,26,39,Campo(C=8),9,11.3,22.3,86.5,705,4816
Arato,7,2022,26,39,Recepcion(R=30),54,11.3,22.3,86.5,705,4816
Arato,7,2022,26,39,Terminado(PT=125),181,11.3,22.3,86.5,705,4816
Arato,7,2022,26,49,Campo(C=8),11,11.2,22.7,84.75,700,4755
Arato,7,2022,26,49,Recepcion(R=30),20,11.2,22.7,84.75,700,4755
Arato,7,2022,26,49,Terminado(PT=125),213,11.2,22.7,84.75,700,4755
Arato,7,2022,26,50,Campo(C=8),11,12.1,19,91.33,294,1773
Arato,7,2022,26,50,Recepcion(R=30),50,12.1,19,91.33,294,1773
Arato,7,2022,26,50,Terminado(PT=125),215,12.1,19,91.33,294,1773
Arato,7,2022,26,58,Campo(C=8),5,12.1,22.8,86.58,700,4521
Arato,7,2022,26,58,Recepcion(R=30),24,12.1,22.8,86.58,700,4521
Arato,7,2022,26,58,Terminado(PT=125),205,12.1,22.8,86.58,700,4521
Arato,7,2022,31,36,Campo(C=8),8,13,21.6,86.21,529,3826
Arato,7,2022,31,36,Recepcion(R=30),24,13,21.6,86.21,529,3826
Arato,7,2022,31,36,Terminado(PT=125),91,13,21.6,86.21,529,3826
Arato,7,2022,31,39,Campo(C=8),9,12.4,23.35,86.63,666,3516
Arato,7,2022,31,39,Recepcion(R=30),18,12.4,23.35,86.63,666,3516
Arato,7,2022,31,39,Terminado(PT=125),108,12.4,23.35,86.63,666,3516
Arato,7,2022,31,44,Campo(C=8),7,13.7,21.2,88.67,717,4129
Arato,7,2022,31,44,Recepcion(R=30),12,13.7,21.2,88.67,717,4129
Arato,7,2022,31,44,Terminado(PT=125),113,13.7,21.2,88.67,717,4129
Arato,7,2022,32,27,Campo(C=8),9,13.1,22.4,87.63,750,4358
Arato,7,2022,32,27,Recepcion(R=30),26,13.1,22.4,87.63,750,4358
Arato,7,2022,32,27,Terminado(PT=125),97,13.1,22.4,87.63,750,4358
Arato,7,2022,32,35,Campo(C=8),5,12.4,21.8,86.58,766,4241
Arato,7,2022,32,35,Recepcion(R=30),39,12.4,21.8,86.58,766,4241
Arato,7,2022,32,35,Terminado(PT=125),140,12.4,21.8,86.58,766,4241
Arato,7,2022,32,36,Campo(C=8),9,11.9,21.8,86.33,491,3365
Arato,7,2022,32,36,Recepcion(R=30),48,11.9,21.8,86.33,491,3365
Arato,7,2022,32,36,Terminado(PT=125),147,11.9,21.8,86.33,491,3365
Arato,7,2022,32,37,Campo(C=8),5,12.4,21.15,87.71,715,4542
Arato,7,2022,32,37,Recepcion(R=30),22,12.4,21.15,87.71,715,4542
Arato,7,2022,32,37,Terminado(PT=125),117,12.4,21.15,87.71,715,4542
Arato,7,2022,32,38,Campo(C=8),11,11.7,24.8,84.58,734,5083
Arato,7,2022,32,38,Recepcion(R=30),25,11.7,24.8,84.58,734,5083
Arato,7,2022,32,38,Terminado(PT=125),137,11.7,24.8,84.58,734,5083
Arato,7,2022,33,35,Campo(C=8),10,12.4,18.6,92.21,508,2416
Arato,7,2022,33,35,Recepcion(R=30),26,12.4,18.6,92.21,508,2416
Arato,7,2022,33,35,Terminado(PT=125),202,12.4,18.6,92.21,508,2416
Arato,7,2022,33,39,Recepcion(R=30),19,12.8,22.6,89.21,754,4488
Arato,7,2022,33,39,Terminado(PT=125),153,12.8,22.6,89.21,754,4488
Arato,7,2022,33,40,Campo(C=8),11,10.7,21.8,88.17,752,4400
Arato,7,2022,33,40,Recepcion(R=30),30,10.7,21.8,88.17,752,4400
Arato,7,2022,33,40,Terminado(PT=125),162,10.7,21.8,88.17,752,4400
Arato,7,2022,33,43,Campo(C=8),16,12.2,21.4,88.5,751,3704
Arato,7,2022,33,43,Recepcion(R=30),28,12.2,21.4,88.5,751,3704
Arato,7,2022,33,43,Terminado(PT=125),190,12.2,21.4,88.5,751,3704
Arato,8,2021,21,35,Recepcion(R=30),23,17.6,23.8,89.96,691,4190
Arato,8,2021,21,35,Terminado(PT=125),180,17.6,23.8,89.96,691,4190
Arato,8,2021,21,37,Campo(C=8),9,17.3,19.7,94.33,186,1036
Arato,8,2021,21,37,Recepcion(R=30),34,17.3,19.7,94.33,186,1036
Arato,8,2021,21,37,Terminado(PT=125),145,17.3,19.7,94.33,186,1036
Arato,8,2021,23,40,Campo(C=8),14,16.79,21.76,89.49,454,2114
Arato,8,2021,23,40,Recepcion(R=30),19,16.78,21.48,89.91,423,1992
Arato,8,2021,23,40,Terminado(PT=125),160,16.78,21.48,89.91,423,1992
Arato,8,2021,25,40,Campo(C=8),33,16,20.6,89.54,281,1478
Arato,8,2021,25,40,Recepcion(R=30),27,16,20.6,89.54,281,1478
Arato,8,2021,25,40,Terminado(PT=125),139,16,20.6,89.54,281,1478
Arato,8,2021,26,35,Campo(C=8),29,14.93,22.7,86.47,618,3487
Arato,8,2021,26,35,Recepcion(R=30),22,14.93,22.7,86.47,618,3487
Arato,8,2021,26,35,Terminado(PT=125),89,14.94,22.68,86.49,617,3476
Arato,8,2021,26,37,Campo(C=8),30,15.8,21.5,90.79,317,1723
Arato,8,2021,26,37,Recepcion(R=30),27,15.8,21.5,90.79,317,1723
Arato,8,2021,26,37,Terminado(PT=125),77,15.8,21.5,90.79,317,1723
Arato,8,2021,26,38,Campo(C=8),22,14.8,22.3,87.42,464,3256
Arato,8,2021,26,38,Recepcion(R=30),23,14.8,22.3,87.42,464,3256
Arato,8,2021,26,38,Terminado(PT=125),79,14.8,22.3,87.42,464,3256
Arato,8,2021,26,40,Campo(C=8),39,15.4,19.5,89.13,223,1237
Arato,8,2021,26,40,Recepcion(R=30),28,15.4,19.5,89.13,223,1237
Arato,8,2021,26,40,Terminado(PT=125),154,15.4,19.5,89.13,223,1237
Arato,8,2021,27,38,Campo(C=8),32,12.6,20.9,87.42,485,1978
Arato,8,2021,27,38,Recepcion(R=30),21,12.6,20.9,87.42,485,1978
Arato,8,2021,27,38,Terminado(PT=125),80,12.6,20.9,87.42,485,1978
Arato,8,2021,27,40,Campo(C=8),34,12.3,21.8,87.71,722,3816
Arato,8,2021,27,40,Recepcion(R=30),21,12.3,21.8,87.71,722,3816
Arato,8,2021,27,40,Terminado(PT=125),94,12.3,21.8,87.71,722,3816
Arato,8,2022,23,39,Campo(C=8),1,13.38,22.27,87.17,646,3892
Arato,8,2022,23,39,Recepcion(R=30),28,13.38,22.27,87.17,646,3892
Arato,8,2022,23,39,Terminado(PT=125),199,13.38,22.27,87.17,646,3892
Arato,8,2022,24,35,Campo(C=8),6,13.3,19.2,91.83,551,2409
Arato,8,2022,24,35,Recepcion(R=30),28,13.3,19.2,91.83,551,2409
Arato,8,2022,24,35,Terminado(PT=125),133,13.3,19.2,91.83,551,2409
Arato,8,2022,24,44,Campo(C=8),8,11.8,21.3,88.38,697,3602
Arato,8,2022,24,44,Recepcion(R=30),22,11.8,21.3,88.38,697,3602
Arato,8,2022,24,44,Terminado(PT=125),114,11.8,21.3,88.38,697,3602
Arato,8,2022,24,46,Campo(C=8),6,11.2,23.1,81.58,710,4872
Arato,8,2022,24,46,Recepcion(R=30),11,11.2,23.1,81.58,710,4872
Arato,8,2022,24,46,Terminado(PT=125),111,11.2,23.1,81.58,710,4872
Arato,8,2022,24,52,Campo(C=8),12,11.3,22.3,83.88,710,4792
Arato,8,2022,24,52,Recepcion(R=30),20,11.3,22.3,83.88,710,4792
Arato,8,2022,24,52,Terminado(PT=125),107,11.3,22.3,83.88,710,4792
Arato,8,2022,24,56,Campo(C=8),2,12.6,21.9,82.17,699,4353
Arato,8,2022,24,56,Recepcion(R=30),11,12.6,21.9,82.17,699,4353
Arato,8,2022,24,56,Terminado(PT=125),139,12.6,21.9,82.17,699,4353
Arato,8,2022,31,39,Campo(C=8),9,13,21.6,86.21,529,3826
Arato,8,2022,31,39,Recepcion(R=30),46,13,21.6,86.21,529,3826
Arato,8,2022,31,39,Terminado(PT=125),91,13,21.6,86.21,529,3826
Arato,8,2022,32,43,Campo(C=8),1,13.1,22.4,87.63,750,4358
Arato,8,2022,32,43,Recepcion(R=30),16,13.1,22.4,87.63,750,4358
Arato,8,2022,32,43,Terminado(PT=125),94,13.1,22.4,87.63,750,4358
Arato,8,2022,33,36,Campo(C=8),6,12.8,22.6,89.21,754,4488
Arato,8,2022,33,36,Recepcion(R=30),29,12.8,22.6,89.21,754,4488
Arato,8,2022,33,36,Terminado(PT=125),138,12.8,22.6,89.21,754,4488
Arato,8,2022,33,40,Campo(C=8),10,12.33,19.53,90.97,589,2845
Arato,8,2022,33,40,Recepcion(R=30),21,12.3,20,90.36,630,3060
Arato,8,2022,33,40,Terminado(PT=125),162,12.3,20,90.36,630,3060
Arato,8,2022,33,42,Campo(C=8),5,12.3,21.9,88,763,4835
Arato,8,2022,33,42,Recepcion(R=30),20,12.3,21.9,88,763,4835
Arato,8,2022,33,42,Terminado(PT=125),157,12.3,21.9,88,763,4835
Arato,8,2022,33,47,Campo(C=8),7,13.1,24.3,84.79,765,5114
Arato,8,2022,33,47,Recepcion(R=30),28,13.1,24.3,84.79,765,5114
Arato,8,2022,33,47,Terminado(PT=125),120,13.1,24.3,84.79,765,5114
Arato,8,2022,33,57,Campo(C=8),10,10.7,21.8,88.17,752,4400
Arato,8,2022,33,57,Recepcion(R=30),26,10.7,21.8,88.17,752,4400
Arato,8,2022,33,57,Terminado(PT=125),167,10.7,21.8,88.17,752,4400
Arato,8,2022,34,44,Campo(C=8),11,13.1,21.4,86.38,756,5071
Arato,8,2022,34,44,Recepcion(R=30),26,12.45,22.55,86.65,761,5113
Arato,8,2022,34,44,Terminado(PT=125),143,12.45,22.55,86.65,761,5113
Arato,9,2021,21,35,Campo(C=8),11,17.6,23.8,89.96,691,4190
Arato,9,2021,21,35,Recepcion(R=30),7,17.6,23.8,89.96,691,4190
Arato,9,2021,21,35,Terminado(PT=125),129,17.6,23.8,89.96,691,4190
Arato,9,2021,21,40,Campo(C=8),6,15.8,24.4,88.96,690,4054
Arato,9,2021,21,40,Recepcion(R=30),57,15.8,24.4,88.96,690,4054
Arato,9,2021,21,40,Terminado(PT=125),167,15.8,24.4,88.96,690,4054
Arato,9,2021,23,35,Campo(C=8),17,16.6,25.7,86.5,709,3474
Arato,9,2021,23,35,Recepcion(R=30),25,16.6,25.7,86.5,709,3474
Arato,9,2021,23,35,Terminado(PT=125),113,16.6,25.7,86.5,709,3474
Arato,9,2021,23,40,Campo(C=8),17,16.6,23.28,87.51,685,2898
Arato,9,2021,23,40,Recepcion(R=30),20,16.6,23.55,87.38,693,3032
Arato,9,2021,23,40,Terminado(PT=125),109,16.6,23.55,87.38,693,3032
Arato,9,2021,26,36,Campo(C=8),20,14.2,23.5,85.29,711,4244
Arato,9,2021,26,36,Recepcion(R=30),21,14.2,23.5,85.29,711,4244
Arato,9,2021,26,36,Terminado(PT=125),60,14.2,23.5,85.29,711,4244
Arato,9,2021,27,35,Campo(C=8),35,14.2,23.3,82.29,698,4602
Arato,9,2021,27,35,Recepcion(R=30),23,14.2,23.3,82.29,698,4602
Arato,9,2021,27,35,Terminado(PT=125),60,14.2,23.3,82.29,698,4602
Arato,9,2021,27,36,Campo(C=8),27,13.5,22.5,87.21,725,2906
Arato,9,2021,27,36,Recepcion(R=30),21,13.5,22.5,87.21,725,2906
Arato,9,2021,27,36,Terminado(PT=125),116,13.5,22.5,87.21,725,2906
Arato,9,2021,27,38,Campo(C=8),36,12.6,20.9,87.42,485,1978
Arato,9,2021,27,38,Recepcion(R=30),18,12.6,20.9,87.42,485,1978
Arato,9,2021,27,38,Terminado(PT=125),95,12.6,20.9,87.42,485,1978
Arato,9,2021,27,40,Campo(C=8),36,13.7,20.05,87.23,448,2497
Arato,9,2021,27,40,Recepcion(R=30),28,13.7,20.05,87.23,448,2497
Arato,9,2021,27,40,Terminado(PT=125),88,13.7,20.05,87.23,448,2497
Arato,9,2022,24,44,Campo(C=8),8,11.8,21.3,88.38,697,3602
Arato,9,2022,24,44,Recepcion(R=30),15,11.8,21.3,88.38,697,3602
Arato,9,2022,24,44,Terminado(PT=125),205,11.8,21.3,88.38,697,3602
Arato,9,2022,24,53,Campo(C=8),11,11.8,22.8,84.42,703,4702
Arato,9,2022,24,53,Recepcion(R=30),34,11.8,22.8,84.42,703,4702
Arato,9,2022,24,53,Terminado(PT=125),131,11.8,22.8,84.42,703,4702
Arato,9,2022,25,42,Campo(C=8),10,12.05,21.2,87.7,708,4068
Arato,9,2022,25,42,Recepcion(R=30),22,12.05,21.2,87.7,708,4068
Arato,9,2022,25,42,Terminado(PT=125),196,12.05,21.2,87.7,708,4068
Arato,9,2022,31,30,Campo(C=8),8,11.7,23.8,87.29,737,2935
Arato,9,2022,31,30,Recepcion(R=30),27,11.7,23.8,87.29,737,2935
Arato,9,2022,31,30,Terminado(PT=125),82,11.7,23.8,87.29,737,2935
Arato,9,2022,31,36,Campo(C=8),5,13,21.6,86.21,529,3826
Arato,9,2022,31,36,Recepcion(R=30),24,13,21.6,86.21,529,3826
Arato,9,2022,31,36,Terminado(PT=125),98,13,21.6,86.21,529,3826
Arato,9,2022,32,26,Recepcion(R=30),44,11.7,24.8,84.58,734,5083
Arato,9,2022,32,26,Terminado(PT=125),110,11.7,24.8,84.58,734,5083
Arato,9,2022,32,35,Campo(C=8),10,11.5,21.1,86.79,696,4535
Arato,9,2022,32,35,Recepcion(R=30),33,11.5,21.1,86.79,696,4535
Arato,9,2022,32,35,Terminado(PT=125),141,11.5,21.1,86.79,696,4535
Arato,9,2022,32,36,Campo(C=8),8,12.4,21.8,86.58,766,4241
Arato,9,2022,32,36,Recepcion(R=30),44,12.4,21.8,86.58,766,4241
Arato,9,2022,32,36,Terminado(PT=125),120,12.4,21.8,86.58,766,4241
Arato,9,2022,32,39,Campo(C=8),17,11.9,21.8,86.33,491,3365
Arato,9,2022,32,39,Recepcion(R=30),32,11.9,21.8,86.33,491,3365
Arato,9,2022,32,39,Terminado(PT=125),199,11.9,21.8,86.33,491,3365
Arato,9,2022,32,41,Campo(C=8),6,13.1,22.4,87.63,750,4358
Arato,9,2022,32,41,Recepcion(R=30),38,13.1,22.4,87.63,750,4358
Arato,9,2022,32,41,Terminado(PT=125),93,13.1,22.4,87.63,750,4358
